Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount,Item_Total
OI00000404,ORD0000154,PROD0206,2,5200.0,8.4,9526.4
OI00000405,ORD0000154,PROD0197,1,6770.0,17.7,5571.71
OI00000406,ORD0000155,PROD0197,2,6770.0,17.3,11197.58
OI00000407,ORD0000155,PROD0196,2,2120.0,0.8,4206.08
OI00000408,ORD0000155,PROD0208,1,1170.0,0.0,1170.0
OI00000409,ORD0000155,PROD0190,1,3730.0,13.4,3230.18
OI00000410,ORD0000155,PROD0189,1,1460.0,20.3,1163.62
OI00000411,ORD0000156,PROD0053,1,3220.0,9.8,2904.44
OI00000412,ORD0000156,PROD0156,1,470.0,14.5,401.85
OI00000413,ORD0000157,PROD0061,5,5210.0,4.3,24929.85
OI00000414,ORD0000158,PROD0012,2,14410.0,0.0,28820.0
OI00000415,ORD0000159,PROD0104,1,1970.0,11.8,1737.54
OI00000416,ORD0000159,PROD0098,1,1230.0,6.8,1146.36
OI00000417,ORD0000160,PROD0016,1,8580.65,12.7,7490.91
OI00000418,ORD0000160,PROD0137,1,3640.0,27.8,2628.08
OI00000419,ORD0000160,PROD0149,3,3680.0,23.2,8478.72
OI00000420,ORD0000161,PROD0024,2,10580.0,24.2,16039.28
OI00000421,ORD0000161,PROD0008,2,18130.0,25.4,27049.96
OI00000422,ORD0000161,PROD0206,2,5200.0,8.5,9516.0
OI00000423,ORD0000161,PROD0003,1,63870.0,0.0,63870.0
OI00000424,ORD0000162,PROD0071,4,4550.0,0.0,18200.0
OI00000425,ORD0000162,PROD0066,1,2910.0,8.3,2668.47
OI00000426,ORD0000162,PROD0075,1,1010.0,3.1,978.69
OI00000427,ORD0000163,PROD0173,1,1550.0,16.3,1297.35
OI00000428,ORD0000163,PROD0181,3,4510.0,28.3,9701.01
OI00000429,ORD0000163,PROD0130,1,280.0,2.9,271.88
OI00000430,ORD0000163,PROD0175,2,5460.0,15.2,9260.16
OI00000431,ORD0000164,PROD0004,2,54470.0,0.0,108940.0
OI00000432,ORD0000164,PROD0023,2,30193.87,0.9,59844.25
OI00000433,ORD0000164,PROD0177,1,4120.0,10.4,3691.52
OI00000434,ORD0000164,PROD0024,3,10580.0,17.6,26153.76
OI00000435,ORD0000164,PROD0017,2,11120.0,15.3,18837.28
OI00000436,ORD0000165,PROD0192,3,11160.0,23.0,25779.6
OI00000437,ORD0000166,PROD0163,1,350.0,33.5,232.75
OI00000438,ORD0000166,PROD0033,2,1340.0,1.5,2639.8
OI00000439,ORD0000166,PROD0187,2,2450.0,35.3,3170.3
OI00000440,ORD0000166,PROD0128,2,450.0,17.3,744.3
OI00000441,ORD0000166,PROD0107,4,150.0,22.4,465.6
OI00000442,ORD0000167,PROD0099,3,1300.0,0.1,3896.1
OI00000443,ORD0000167,PROD0092,1,2170.0,0.0,2170.0
OI00000444,ORD0000168,PROD0090,3,1070.0,18.1,2628.99
OI00000445,ORD0000168,PROD0181,2,4510.0,23.6,6891.28
OI00000446,ORD0000169,PROD0069,2,410.0,14.4,701.92
OI00000447,ORD0000169,PROD0176,2,3930.0,17.9,6453.06
OI00000448,ORD0000169,PROD0184,2,2770.0,6.8,5163.28
OI00000449,ORD0000169,PROD0145,3,6500.0,16.8,16224.0
OI00000450,ORD0000170,PROD0174,1,3230.0,27.9,2328.83
OI00000451,ORD0000170,PROD0186,4,1000.0,15.6,3376.0
OI00000452,ORD0000171,PROD0148,2,4640.0,22.5,7192.0
OI00000453,ORD0000171,PROD0086,1,1520.0,18.0,1246.4
OI00000454,ORD0000172,PROD0057,3,870.0,10.3,2341.17
OI00000455,ORD0000172,PROD0035,2,1400.0,7.2,2598.4
OI00000456,ORD0000173,PROD0173,1,1550.0,15.4,1311.3
OI00000457,ORD0000174,PROD0006,3,47380.0,4.8,135317.28
OI00000458,ORD0000174,PROD0051,2,1350.0,11.3,2394.9
OI00000459,ORD0000174,PROD0064,1,3370.0,12.2,2958.86
OI00000460,ORD0000175,PROD0104,3,1970.0,22.5,4580.25
OI00000461,ORD0000176,PROD0160,2,400.0,27.2,582.4
OI00000462,ORD0000176,PROD0180,2,1030.0,19.1,1666.54
OI00000463,ORD0000176,PROD0183,2,5660.0,3.9,10878.52
OI00000464,ORD0000176,PROD0089,2,860.0,35.4,1111.12
OI00000465,ORD0000177,PROD0067,1,3200.0,3.1,3100.8
OI00000466,ORD0000177,PROD0069,1,410.0,18.6,333.74
OI00000467,ORD0000178,PROD0009,3,2890.0,20.8,6866.64
OI00000468,ORD0000178,PROD0012,3,14410.0,9.1,39296.07
OI00000469,ORD0000178,PROD0017,1,11120.0,1.8,10919.84
OI00000470,ORD0000178,PROD0003,1,63870.0,0.0,63870.0
OI00000471,ORD0000178,PROD0031,3,3170.0,11.2,8444.88
OI00000472,ORD0000179,PROD0099,2,1300.0,1.8,2553.2
OI00000473,ORD0000179,PROD0103,1,2400.0,21.2,1891.2
OI00000474,ORD0000180,PROD0031,2,3170.0,15.9,5331.94
OI00000475,ORD0000181,PROD0050,1,4680.0,16.7,3898.44
OI00000476,ORD0000181,PROD0019,1,64610.0,8.1,59376.59
OI00000477,ORD0000181,PROD0045,2,2230.0,11.8,3933.72
OI00000478,ORD0000182,PROD0152,1,3700.0,28.5,2645.5
OI00000479,ORD0000183,PROD0102,1,4250.0,13.4,3680.5
OI00000480,ORD0000183,PROD0095,3,1420.0,10.7,3804.18
OI00000481,ORD0000184,PROD0124,2,250.0,31.8,341.0
OI00000482,ORD0000184,PROD0126,2,19.0,25.7,28.23
OI00000483,ORD0000185,PROD0170,2,440.0,9.2,799.04
OI00000484,ORD0000185,PROD0168,5,980.0,29.5,3454.5
OI00000485,ORD0000185,PROD0202,2,4940.0,11.6,8733.92
OI00000486,ORD0000186,PROD0111,1,210.0,36.2,133.98
OI00000487,ORD0000186,PROD0188,1,400.0,11.3,354.8
OI00000488,ORD0000186,PROD0106,1,480.0,25.5,357.6
OI00000489,ORD0000187,PROD0158,1,1190.0,24.6,897.26
OI00000490,ORD0000187,PROD0143,3,3570.0,6.6,10003.14
OI00000491,ORD0000188,PROD0147,1,4700.0,9.9,4234.7
OI00000492,ORD0000188,PROD0132,1,3150.0,3.4,3042.9
OI00000493,ORD0000189,PROD0174,3,3230.0,31.3,6657.03
OI00000494,ORD0000189,PROD0181,2,4510.0,32.7,6070.46
OI00000495,ORD0000189,PROD0173,1,1550.0,16.9,1288.05
OI00000496,ORD0000189,PROD0167,3,470.0,35.3,912.27
OI00000497,ORD0000189,PROD0186,2,1000.0,19.1,1618.0
OI00000498,ORD0000190,PROD0103,2,2400.0,18.9,3892.8
OI00000499,ORD0000190,PROD0089,1,860.0,33.5,571.9
OI00000500,ORD0000190,PROD0102,1,4250.0,12.0,3740.0
OI00000501,ORD0000191,PROD0067,1,3200.0,2.0,3136.0
OI00000502,ORD0000191,PROD0068,3,330.0,11.7,874.17
OI00000503,ORD0000192,PROD0038,4,2550.0,4.1,9781.8
OI00000504,ORD0000192,PROD0128,3,450.0,22.1,1051.65
OI00000505,ORD0000192,PROD0112,2,77.0,8.3,141.22
OI00000506,ORD0000192,PROD0119,1,380.0,9.5,343.9
OI00000507,ORD0000192,PROD0061,1,5210.0,7.2,4834.88
OI00000508,ORD0000193,PROD0170,3,440.0,10.1,1186.68
OI00000509,ORD0000194,PROD0208,1,1170.0,9.9,1054.17
OI00000510,ORD0000194,PROD0207,1,1800.0,0.0,1800.0
OI00000511,ORD0000194,PROD0204,1,1980.0,24.9,1486.98
OI00000512,ORD0000195,PROD0026,3,4700.0,21.3,11096.7
OI00000513,ORD0000195,PROD0052,2,1470.0,9.0,2675.4
OI00000514,ORD0000195,PROD0049,3,1660.0,0.9,4935.18
OI00000515,ORD0000195,PROD0008,3,18130.0,8.9,49549.29
OI00000516,ORD0000196,PROD0160,1,400.0,32.9,268.4
OI00000517,ORD0000197,PROD0033,1,1340.0,12.8,1168.48
OI00000518,ORD0000197,PROD0040,3,2000.0,8.6,5484.0
OI00000519,ORD0000197,PROD0046,1,1420.0,0.0,1420.0
OI00000520,ORD0000198,PROD0189,2,1460.0,16.3,2444.04
OI00000521,ORD0000198,PROD0197,3,6770.0,17.3,16796.37
OI00000522,ORD0000199,PROD0003,3,63870.0,0.0,191610.0
OI00000523,ORD0000199,PROD0029,3,46410.0,7.3,129066.21
OI00000524,ORD0000199,PROD0154,1,1490.0,15.3,1262.03
OI00000525,ORD0000199,PROD0009,3,2890.0,3.2,8392.56
OI00000526,ORD0000199,PROD0085,3,1430.0,0.0,4290.0
OI00000527,ORD0000199,PROD0030,5,11130.0,17.5,45911.25
OI00000528,ORD0000200,PROD0119,3,380.0,5.3,1079.58
OI00000529,ORD0000200,PROD0130,2,280.0,0.0,560.0
OI00000530,ORD0000200,PROD0116,1,280.0,3.3,270.76
OI00000531,ORD0000200,PROD0117,1,230.0,35.8,147.66
OI00000532,ORD0000200,PROD0127,3,170.0,20.2,406.98
OI00000533,ORD0000201,PROD0016,2,8580.65,8.5,15702.59
OI00000534,ORD0000201,PROD0080,2,4250.0,8.1,7811.5
OI00000535,ORD0000201,PROD0136,3,1760.0,5.3,5000.16
OI00000536,ORD0000201,PROD0137,4,3640.0,14.7,12419.68
OI00000537,ORD0000201,PROD0144,2,3080.0,7.6,5691.84
OI00000538,ORD0000202,PROD0175,2,5460.0,25.0,8190.0
OI00000539,ORD0000202,PROD0173,1,1550.0,20.6,1230.7
OI00000540,ORD0000202,PROD0186,3,1000.0,18.4,2448.0
OI00000541,ORD0000203,PROD0186,4,1000.0,12.9,3484.0
OI00000542,ORD0000203,PROD0181,2,4510.0,34.8,5881.04
OI00000543,ORD0000203,PROD0182,2,2770.0,15.0,4709.0
OI00000544,ORD0000204,PROD0175,4,5460.0,19.9,17493.84
OI00000545,ORD0000204,PROD0007,2,63590.0,10.1,114334.82
OI00000546,ORD0000205,PROD0103,1,2400.0,27.4,1742.4
OI00000547,ORD0000205,PROD0099,2,1300.0,7.4,2407.6
OI00000548,ORD0000206,PROD0060,2,820.0,18.5,1336.6
OI00000549,ORD0000207,PROD0093,1,4680.0,3.5,4516.2
OI00000550,ORD0000207,PROD0092,5,2170.0,0.0,10850.0
OI00000551,ORD0000207,PROD0087,1,2630.0,0.5,2616.85
OI00000552,ORD0000208,PROD0034,1,2530.0,19.5,2036.65
OI00000553,ORD0000208,PROD0148,1,4640.0,9.9,4180.64
OI00000554,ORD0000208,PROD0057,1,870.0,14.3,745.59
OI00000555,ORD0000209,PROD0002,2,12360.0,10.9,22025.52
OI00000556,ORD0000210,PROD0066,1,2910.0,0.0,2910.0
OI00000557,ORD0000211,PROD0096,3,840.0,22.4,1955.52
OI00000558,ORD0000211,PROD0089,3,860.0,40.0,1548.0
OI00000559,ORD0000212,PROD0057,1,870.0,2.3,849.99
OI00000560,ORD0000212,PROD0034,4,2530.0,15.3,8571.64
OI00000561,ORD0000212,PROD0052,3,1470.0,0.3,4396.77
OI00000562,ORD0000213,PROD0189,3,1460.0,14.3,3753.66
OI00000563,ORD0000213,PROD0192,1,11160.0,22.9,8604.36
OI00000564,ORD0000213,PROD0193,1,1370.0,0.6,1361.78
OI00000565,ORD0000213,PROD0195,2,6730.0,12.3,11804.42
OI00000566,ORD0000214,PROD0107,3,150.0,24.4,340.2
OI00000567,ORD0000214,PROD0108,1,87.0,17.9,71.43
OI00000568,ORD0000214,PROD0069,5,410.0,13.1,1781.45
OI00000569,ORD0000215,PROD0096,1,840.0,21.5,659.4
OI00000570,ORD0000215,PROD0003,1,63870.0,0.0,63870.0
OI00000571,ORD0000216,PROD0099,1,1300.0,0.0,1300.0
OI00000572,ORD0000216,PROD0159,2,280.0,13.7,483.28
OI00000573,ORD0000217,PROD0017,1,11120.0,3.6,10719.68
OI00000574,ORD0000218,PROD0119,1,380.0,6.5,355.3
OI00000575,ORD0000219,PROD0195,2,6730.0,6.1,12638.94
OI00000576,ORD0000220,PROD0132,1,3150.0,12.3,2762.55
OI00000577,ORD0000220,PROD0151,3,6530.0,3.4,18923.94
OI00000578,ORD0000220,PROD0140,2,6330.0,12.2,11115.48
OI00000579,ORD0000221,PROD0177,1,4120.0,26.0,3048.8
OI00000580,ORD0000222,PROD0195,3,6730.0,11.8,17807.58
OI00000581,ORD0000222,PROD0138,2,5440.0,11.1,9672.32
OI00000582,ORD0000222,PROD0140,3,6330.0,5.4,17964.54
OI00000583,ORD0000222,PROD0208,2,1170.0,11.6,2068.56
OI00000584,ORD0000222,PROD0164,1,520.0,33.1,347.88
OI00000585,ORD0000222,PROD0197,1,6770.0,0.0,6770.0
OI00000586,ORD0000223,PROD0151,4,6530.0,4.6,24918.48
OI00000587,ORD0000223,PROD0200,2,3590.0,0.0,7180.0
OI00000588,ORD0000223,PROD0152,2,3700.0,17.1,6134.6
OI00000589,ORD0000223,PROD0133,5,3400.0,0.0,17000.0
OI00000590,ORD0000224,PROD0090,2,1070.0,14.8,1823.28
OI00000591,ORD0000225,PROD0207,2,1800.0,0.7,3574.8
OI00000592,ORD0000225,PROD0172,2,700.0,8.8,1276.8
OI00000593,ORD0000225,PROD0203,1,2550.0,18.7,2073.15
OI00000594,ORD0000225,PROD0199,3,3100.0,19.1,7523.7
OI00000595,ORD0000225,PROD0197,1,6770.0,4.1,6492.43
OI00000596,ORD0000226,PROD0149,2,3680.0,16.8,6123.52
OI00000597,ORD0000226,PROD0143,2,3570.0,24.1,5419.26
OI00000598,ORD0000226,PROD0146,1,4830.0,6.6,4511.22
OI00000599,ORD0000226,PROD0142,1,6940.0,6.7,6475.02
OI00000600,ORD0000227,PROD0164,2,520.0,38.7,637.52
OI00000601,ORD0000228,PROD0178,2,880.0,0.0,1760.0
OI00000602,ORD0000228,PROD0175,3,5460.0,21.7,12825.54
OI00000603,ORD0000228,PROD0173,2,1550.0,18.4,2529.6
OI00000604,ORD0000228,PROD0005,1,12290.0,5.4,11626.34
OI00000605,ORD0000229,PROD0084,4,1570.0,7.6,5802.72
OI00000606,ORD0000229,PROD0040,1,2000.0,13.9,1722.0
OI00000607,ORD0000230,PROD0104,2,1970.0,7.0,3664.2
OI00000608,ORD0000230,PROD0094,2,840.0,21.1,1325.52
OI00000609,ORD0000231,PROD0186,1,1000.0,16.0,840.0
OI00000610,ORD0000231,PROD0106,2,480.0,22.0,748.8
OI00000611,ORD0000231,PROD0055,1,2310.0,16.5,1928.85
OI00000612,ORD0000232,PROD0205,1,3230.0,0.0,3230.0
OI00000613,ORD0000232,PROD0192,2,11160.0,15.6,18838.08
OI00000614,ORD0000232,PROD0195,4,6730.0,15.4,22774.32
OI00000615,ORD0000233,PROD0065,2,5430.0,8.9,9893.46
OI00000616,ORD0000234,PROD0072,2,1660.0,12.9,2891.72
OI00000617,ORD0000234,PROD0069,3,410.0,22.8,949.56
OI00000618,ORD0000234,PROD0062,1,3060.0,0.0,3060.0
OI00000619,ORD0000234,PROD0070,1,1330.0,8.4,1218.28
OI00000620,ORD0000234,PROD0135,1,1030.0,22.9,794.13
OI00000621,ORD0000235,PROD0178,2,880.0,13.8,1517.12
OI00000622,ORD0000235,PROD0173,1,1550.0,15.2,1314.4
OI00000623,ORD0000236,PROD0197,4,6770.0,3.3,26186.36
OI00000624,ORD0000237,PROD0106,2,480.0,20.1,767.04
OI00000625,ORD0000238,PROD0074,1,1620.0,22.1,1261.98
OI00000626,ORD0000239,PROD0179,1,2060.0,13.5,1781.9
OI00000627,ORD0000239,PROD0134,2,1020.0,25.5,1519.8
OI00000628,ORD0000240,PROD0198,1,5580.0,7.7,5150.34
OI00000629,ORD0000241,PROD0201,1,5115.53,27.3,3718.99
OI00000630,ORD0000242,PROD0183,3,5660.0,0.0,16980.0
OI00000631,ORD0000243,PROD0205,1,3230.0,0.0,3230.0
OI00000632,ORD0000243,PROD0192,2,11160.0,19.2,18034.56
OI00000633,ORD0000243,PROD0203,3,2550.0,12.3,6709.05
OI00000634,ORD0000243,PROD0195,2,6730.0,15.0,11441.0
OI00000635,ORD0000244,PROD0008,1,18130.0,14.3,15537.41
OI00000636,ORD0000245,PROD0202,5,4940.0,3.4,23860.2
OI00000637,ORD0000246,PROD0136,1,1760.0,10.3,1578.72
OI00000638,ORD0000246,PROD0100,3,1340.0,0.9,3983.82
OI00000639,ORD0000247,PROD0199,2,3100.0,9.9,5586.2
OI00000640,ORD0000248,PROD0021,2,21690.0,2.4,42338.88
OI00000641,ORD0000248,PROD0017,1,11120.0,12.3,9752.24
OI00000642,ORD0000248,PROD0150,2,5720.0,29.4,8076.64
OI00000643,ORD0000248,PROD0156,3,470.0,18.0,1156.2
OI00000644,ORD0000249,PROD0164,5,520.0,36.9,1640.6
OI00000645,ORD0000250,PROD0091,3,1900.0,15.0,4845.0
OI00000646,ORD0000251,PROD0120,4,390.0,40.0,936.0
OI00000647,ORD0000252,PROD0203,1,2550.0,14.0,2193.0
OI00000648,ORD0000252,PROD0191,2,4890.0,12.1,8596.62
OI00000649,ORD0000253,PROD0107,1,150.0,15.3,127.05
OI00000650,ORD0000253,PROD0118,1,160.0,30.3,111.52
OI00000651,ORD0000253,PROD0111,1,210.0,28.7,149.73
OI00000652,ORD0000253,PROD0124,1,250.0,30.2,174.5
OI00000653,ORD0000253,PROD0113,2,350.0,7.6,646.8
OI00000654,ORD0000254,PROD0195,4,6730.0,14.6,22989.68
OI00000655,ORD0000254,PROD0190,1,3730.0,9.4,3379.38
OI00000656,ORD0000255,PROD0063,1,490.0,1.5,482.65
OI00000657,ORD0000256,PROD0129,3,200.0,11.8,529.2
OI00000658,ORD0000256,PROD0112,4,77.0,8.7,281.2
OI00000659,ORD0000257,PROD0049,1,1660.0,0.3,1655.02
OI00000660,ORD0000257,PROD0041,3,2050.0,9.3,5578.05
OI00000661,ORD0000257,PROD0138,5,5440.0,16.3,22766.4
OI00000662,ORD0000258,PROD0096,1,840.0,5.5,793.8
OI00000663,ORD0000258,PROD0099,4,1300.0,7.8,4794.4
OI00000664,ORD0000259,PROD0177,1,4120.0,15.4,3485.52
OI00000665,ORD0000260,PROD0199,1,3100.0,20.0,2480.0
OI00000666,ORD0000260,PROD0208,1,1170.0,11.8,1031.94
OI00000667,ORD0000261,PROD0062,3,3060.0,13.9,7903.98
OI00000668,ORD0000261,PROD0020,1,58070.0,10.9,51740.37
OI00000669,ORD0000262,PROD0012,4,14410.0,16.4,48187.04
OI00000670,ORD0000262,PROD0004,1,54470.0,0.0,54470.0
OI00000671,ORD0000262,PROD0159,1,280.0,20.9,221.48
OI00000672,ORD0000262,PROD0137,1,3640.0,25.5,2711.8
OI00000673,ORD0000262,PROD0067,1,3200.0,7.7,2953.6
OI00000674,ORD0000262,PROD0078,1,2760.0,1.9,2707.56
OI00000675,ORD0000263,PROD0180,3,1030.0,9.1,2808.81
OI00000676,ORD0000264,PROD0146,3,4830.0,4.5,13837.95
OI00000677,ORD0000265,PROD0184,1,2770.0,11.7,2445.91
OI00000678,ORD0000265,PROD0186,2,1000.0,9.6,1808.0
OI00000679,ORD0000265,PROD0185,2,2020.0,22.4,3135.04
OI00000680,ORD0000265,PROD0171,1,330.0,27.1,240.57
OI00000681,ORD0000265,PROD0173,2,1550.0,13.6,2678.4
OI00000682,ORD0000266,PROD0192,1,11160.0,31.0,7700.4
OI00000683,ORD0000266,PROD0204,4,1980.0,31.5,5425.2
OI00000684,ORD0000266,PROD0164,3,520.0,32.9,1046.76
OI00000685,ORD0000266,PROD0171,2,330.0,40.0,396.0
OI00000686,ORD0000267,PROD0009,1,2890.0,0.6,2872.66
OI00000687,ORD0000267,PROD0004,5,54470.0,6.6,254374.9
OI00000688,ORD0000267,PROD0003,1,63870.0,0.0,63870.0
OI00000689,ORD0000267,PROD0021,4,21690.0,6.4,81207.36
OI00000690,ORD0000267,PROD0001,1,24590.0,0.0,24590.0
OI00000691,ORD0000268,PROD0070,1,1330.0,16.1,1115.87
OI00000692,ORD0000268,PROD0071,2,4550.0,9.2,8262.8
OI00000693,ORD0000268,PROD0133,1,3400.0,15.2,2883.2
OI00000694,ORD0000269,PROD0063,1,490.0,0.0,490.0
OI00000695,ORD0000269,PROD0072,2,1660.0,21.3,2612.84
OI00000696,ORD0000269,PROD0060,1,820.0,4.0,787.2
OI00000697,ORD0000269,PROD0082,1,2130.0,3.3,2059.71
OI00000698,ORD0000269,PROD0061,2,5210.0,12.8,9086.24
OI00000699,ORD0000270,PROD0013,1,3820.0,14.9,3250.82
OI00000700,ORD0000270,PROD0003,1,63870.0,0.0,63870.0
OI00000701,ORD0000270,PROD0152,3,3700.0,34.4,7281.6
OI00000702,ORD0000270,PROD0004,3,54470.0,0.0,163410.0
OI00000703,ORD0000270,PROD0137,2,3640.0,20.2,5809.44
OI00000704,ORD0000270,PROD0015,3,84070.0,2.9,244895.91
OI00000705,ORD0000271,PROD0186,3,1000.0,12.2,2634.0
OI00000706,ORD0000271,PROD0070,1,1330.0,13.3,1153.11
OI00000707,ORD0000271,PROD0174,2,3230.0,29.7,4541.38
OI00000708,ORD0000271,PROD0188,1,400.0,11.3,354.8
OI00000709,ORD0000271,PROD0175,1,5460.0,8.0,5023.2
OI00000710,ORD0000271,PROD0183,4,5660.0,0.0,22640.0
OI00000711,ORD0000272,PROD0088,1,4340.0,10.7,3875.62
OI00000712,ORD0000272,PROD0084,5,1570.0,21.5,6162.25
OI00000713,ORD0000272,PROD0024,1,10580.0,18.4,8633.28
OI00000714,ORD0000272,PROD0091,1,1900.0,21.1,1499.1
OI00000715,ORD0000273,PROD0069,2,410.0,16.6,683.88
OI00000716,ORD0000274,PROD0123,2,340.0,15.2,576.64
OI00000717,ORD0000274,PROD0189,1,1460.0,21.9,1140.26
OI00000718,ORD0000275,PROD0080,4,4250.0,10.8,15164.0
OI00000719,ORD0000276,PROD0194,4,5240.0,24.5,15824.8
OI00000720,ORD0000276,PROD0203,4,2550.0,11.1,9067.8
OI00000721,ORD0000276,PROD0199,5,3100.0,14.6,13237.0
OI00000722,ORD0000276,PROD0191,3,4890.0,6.7,13687.11
OI00000723,ORD0000276,PROD0192,2,11160.0,16.5,18637.2
OI00000724,ORD0000277,PROD0120,2,390.0,40.0,468.0
OI00000725,ORD0000277,PROD0109,1,290.0,0.0,290.0
OI00000726,ORD0000278,PROD0066,1,2910.0,18.4,2374.56
OI00000727,ORD0000278,PROD0120,2,390.0,40.0,468.0
OI00000728,ORD0000278,PROD0173,3,1550.0,6.4,4352.4
OI00000729,ORD0000278,PROD0125,2,390.0,11.0,694.2
OI00000730,ORD0000278,PROD0123,2,340.0,19.4,548.08
OI00000731,ORD0000278,PROD0160,2,400.0,14.9,680.8
OI00000732,ORD0000279,PROD0100,1,1340.0,0.0,1340.0
OI00000733,ORD0000279,PROD0102,1,4250.0,17.9,3489.25
OI00000734,ORD0000280,PROD0203,5,2550.0,5.2,12087.0
OI00000735,ORD0000281,PROD0198,1,5580.0,6.2,5234.04
OI00000736,ORD0000281,PROD0199,1,3100.0,15.0,2635.0
OI00000737,ORD0000281,PROD0196,2,2120.0,10.1,3811.76
OI00000738,ORD0000282,PROD0044,1,3150.0,7.4,2916.9
OI00000739,ORD0000282,PROD0049,1,1660.0,7.7,1532.18
OI00000740,ORD0000283,PROD0085,1,1430.0,10.7,1276.99
OI00000741,ORD0000283,PROD0104,1,1970.0,20.1,1574.03
OI00000742,ORD0000283,PROD0099,2,1300.0,3.6,2506.4
OI00000743,ORD0000284,PROD0035,3,1400.0,5.4,3973.2
OI00000744,ORD0000284,PROD0149,3,3680.0,11.2,9803.52
OI00000745,ORD0000284,PROD0047,1,980.0,12.4,858.48
OI00000746,ORD0000284,PROD0049,3,1660.0,7.7,4596.54
OI00000747,ORD0000285,PROD0173,2,1550.0,13.5,2681.5
OI00000748,ORD0000286,PROD0033,3,1340.0,19.7,3228.06
OI00000749,ORD0000286,PROD0045,1,2230.0,11.8,1966.86
OI00000750,ORD0000287,PROD0027,4,9980.0,16.1,33492.88
OI00000751,ORD0000287,PROD0205,2,3230.0,0.0,6460.0
OI00000752,ORD0000288,PROD0041,2,2050.0,11.8,3616.2
OI00000753,ORD0000288,PROD0142,1,6940.0,15.7,5850.42
OI00000754,ORD0000288,PROD0006,2,47380.0,5.6,89453.44
OI00000755,ORD0000289,PROD0037,3,2580.0,4.1,7422.66
OI00000756,ORD0000289,PROD0179,3,2060.0,25.6,4597.92
OI00000757,ORD0000289,PROD0176,3,3930.0,29.9,8264.79
OI00000758,ORD0000289,PROD0178,1,880.0,7.9,810.48
OI00000759,ORD0000289,PROD0185,2,2020.0,24.5,3050.2
OI00000760,ORD0000290,PROD0103,4,2400.0,9.7,8668.8
OI00000761,ORD0000290,PROD0086,1,1520.0,16.1,1275.28
OI00000762,ORD0000290,PROD0089,1,860.0,28.2,617.48
OI00000763,ORD0000291,PROD0171,1,330.0,37.1,207.57
OI00000764,ORD0000291,PROD0156,1,470.0,22.5,364.25
OI00000765,ORD0000291,PROD0153,3,280.0,23.5,642.6
OI00000766,ORD0000291,PROD0163,1,350.0,38.0,217.0
OI00000767,ORD0000292,PROD0008,1,18130.0,0.0,18130.0
OI00000768,ORD0000292,PROD0004,1,54470.0,5.5,51474.15
OI00000769,ORD0000293,PROD0179,1,2060.0,18.3,1683.02
OI00000770,ORD0000293,PROD0181,1,4510.0,31.8,3075.82
OI00000771,ORD0000293,PROD0171,1,330.0,39.3,200.31
OI00000772,ORD0000294,PROD0158,1,1190.0,31.9,810.39
OI00000773,ORD0000294,PROD0172,1,700.0,14.2,600.6
OI00000774,ORD0000294,PROD0169,2,1280.0,22.2,1991.68
OI00000775,ORD0000294,PROD0167,2,470.0,28.5,672.1
OI00000776,ORD0000295,PROD0190,1,3730.0,6.5,3487.55
OI00000777,ORD0000295,PROD0202,1,4940.0,20.3,3937.18
OI00000778,ORD0000295,PROD0192,3,11160.0,26.6,24574.32
OI00000779,ORD0000295,PROD0103,5,2400.0,21.1,9468.0
OI00000780,ORD0000295,PROD0195,1,6730.0,14.4,5760.88
OI00000781,ORD0000296,PROD0143,1,3570.0,17.5,2945.25
OI00000782,ORD0000296,PROD0049,2,1660.0,15.5,2805.4
OI00000783,ORD0000296,PROD0136,1,1760.0,11.3,1561.12
OI00000784,ORD0000296,PROD0038,1,2550.0,3.3,2465.85
OI00000785,ORD0000297,PROD0171,1,330.0,27.4,239.58
OI00000786,ORD0000298,PROD0205,1,3230.0,8.3,2961.91
OI00000787,ORD0000299,PROD0056,2,2070.0,16.4,3461.04
OI00000788,ORD0000299,PROD0187,4,2450.0,35.9,6281.8
OI00000789,ORD0000300,PROD0131,1,770.0,2.5,750.75
OI00000790,ORD0000301,PROD0005,3,12290.0,7.4,34141.62
OI00000791,ORD0000301,PROD0016,1,8580.65,2.6,8357.55
OI00000792,ORD0000301,PROD0133,3,3400.0,8.6,9322.8
OI00000793,ORD0000301,PROD0158,5,1190.0,33.2,3974.6
OI00000794,ORD0000302,PROD0113,1,350.0,18.5,285.25
OI00000795,ORD0000302,PROD0145,1,6500.0,12.0,5720.0
OI00000796,ORD0000303,PROD0108,2,87.0,5.3,164.78
OI00000797,ORD0000303,PROD0107,1,150.0,25.5,111.75
OI00000798,ORD0000303,PROD0128,1,450.0,14.8,383.4
OI00000799,ORD0000303,PROD0109,2,290.0,2.1,567.82
OI00000800,ORD0000304,PROD0176,2,3930.0,19.9,6295.86
OI00000801,ORD0000304,PROD0179,2,2060.0,25.4,3073.52
OI00000802,ORD0000305,PROD0140,1,6330.0,2.0,6203.4
OI00000803,ORD0000305,PROD0144,1,3080.0,8.4,2821.28
OI00000804,ORD0000305,PROD0136,2,1760.0,4.4,3365.12
OI00000805,ORD0000306,PROD0063,1,490.0,10.2,440.02
OI00000806,ORD0000306,PROD0069,3,410.0,16.6,1025.82
