Order_ID,Customer_ID,Order_Date,Order_Status,Sales_Channel,Payment_Method,Shipping_City,Shipping_State,Total_Order_Value
ORD0000272,CUST001912,2024-08-23,Delivered,Mobile App,UPI,Kolkata,West Bengal,783.98
ORD0000273,CUST003837,2024-08-23,Delivered,Store,Credit Card,,Maharashtra,837.32
ORD0000274,CUST003647,2024-08-23,Delivered,Store,Debit Card,Chandigarh,Chandigarh,455.23
ORD0000275,CUST001956,2024-08-23,Delivered,Mobile App,Credit Card,Chennai,Tamil Nadu,492.71
ORD0000276,CUST002683,2024-08-23,Returned,Online,UPI,Hyderabad,Telangana,488.38
ORD0000277,CUST003308,2024-08-23,Delivered,Online,Debit Card,Chennai,Tamil Nadu,1194.24
ORD0000278,CUST004373,2024-08-23,Delivered,Mobile App,Credit Card,Howrah,West Bengal,1167.92
ORD0000279,CUST001892,2024-08-23,Delivered,Store,Net Banking,Udaipur,Rajasthan,1797.75
ORD0000280,CUST002993,2024-08-23,Delivered,Store,Net Banking,Mumbai,Maharashtra,806.96
ORD0000281,CUST002350,2024-08-23,Pending,Online,Cash on Delivery,Pune,Maharashtra,295.57
ORD0000282,CUST004795,2024-08-23,Delivered,Online,Credit Card,Guwahati,Assam,1320.1
ORD0000283,CUST000778,2024-08-23,Delivered,Online,Debit Card,Varanasi,Uttar Pradesh,1828.74
ORD0000284,CUST002821,2024-08-23,Delivered,Store,Net Banking,Bengaluru,Karnataka,396.3
ORD0000285,CUST004527,2024-08-23,Delivered,Store,UPI,Hyderabad,Telangana,365.63
ORD0000286,CUST004827,2024-08-23,Cancelled,Online,UPI,Vadodara,Gujarat,440.5
ORD0000287,CUST003254,2024-08-23,Cancelled,Mobile App,Credit Card,Kochi,Kerala,317.56
ORD0000288,CUST003432,2024-08-23,Delivered,Store,Cash on Delivery,Pune,Maharashtra,468.72
ORD0000289,CUST003985,2024-08-23,Returned,Mobile App,UPI,Kolkata,West Bengal,2005.95
ORD0000290,CUST004450,2024-08-23,Delivered,Online,UPI,Pune,Maharashtra,898.33
ORD0000291,CUST000962,2024-08-23,Delivered,Online,UPI,Kanpur,Uttar Pradesh,2054.98
ORD0000292,CUST001435,2024-08-23,Cancelled,Store,UPI,Ahmedabad,Gujarat,1177.84
ORD0000293,CUST004130,2024-08-23,Delivered,Mobile App,Debit Card,Pune,Maharashtra,2907.43
ORD0000294,CUST000519,2024-08-23,Delivered,Online,UPI,Ahmedabad,Gujarat,695.36
ORD0000295,CUST000343,2024-08-23,Delivered,Mobile App,Cash on Delivery,Mumbai,Maharashtra,2810.17
ORD0000296,CUST001956,2024-08-23,Delivered,Online,Credit Card,Chennai,Tamil Nadu,760.42
ORD0000297,CUST000120,2024-08-23,Delivered,Store,Debit Card,Ludhiana,Punjab,1060.95
ORD0000298,CUST004852,2024-08-23,Delivered,Online,UPI,Mumbai,Maharashtra,542.35
ORD0000299,CUST004380,2024-08-23,Returned,Online,Cash on Delivery,Vadodara,Gujarat,521.22
ORD0000300,CUST003636,2024-08-23,Delivered,Online,Credit Card,Lucknow,Uttar Pradesh,1679.78
ORD0000301,CUST001294,2024-08-23,Delivered,Store,Cash on Delivery,Bhopal,Madhya Pradesh,1990.93
ORD0000302,CUST001213,2024-08-23,Delivered,Store,Cash on Delivery,Chandigarh,Chandigarh,662.69
ORD0000303,CUST002473,2024-08-23,Returned,Online,UPI,Mumbai,Maharashtra,1162.94
ORD0000304,CUST002558,2024-08-23,Delivered,Store,UPI,Madurai,Tamil Nadu,620.13
ORD0000305,CUST003431,2024-08-23,Delivered,Mobile App,UPI,Hyderabad,Telangana,2236.59
ORD0000306,CUST003818,2024-08-23,Delivered,Mobile App,Credit Card,Mysuru,Karnataka,546.6
ORD0000307,CUST001021,2024-08-23,Cancelled,Mobile App,UPI,Bengaluru,Karnataka,1798.85
ORD0000308,CUST002795,2024-08-23,Delivered,Online,UPI,Indore,Madhya Pradesh,334.36
ORD0000309,CUST003082,2024-08-23,Returned,Mobile App,Credit Card,Surat,Gujarat,3503.23
ORD0000310,CUST000391,2024-08-23,Delivered,Mobile App,UPI,Mumbai,Maharashtra,355.19
ORD0000311,CUST001832,2024-08-23,Delivered,Store,Cash on Delivery,Kolkata,West Bengal,410.74
ORD0000312,CUST000585,2024-08-23,Delivered,Online,Credit Card,Ahmedabad,Gujarat,6656.18
ORD0000313,CUST004091,2024-08-23,Delivered,Mobile App,UPI,Chennai,Tamil Nadu,969.85
ORD0000314,CUST002049,2024-08-24,Delivered,Store,Debit Card,Hyderabad,Telangana,437.1
ORD0000315,CUST002506,2024-08-24,Delivered,Mobile App,UPI,Surat,Gujarat,736.33
ORD0000316,CUST004855,2024-08-24,Delivered,Store,Credit Card,Bengaluru,Karnataka,948.4
ORD0000317,CUST003437,2024-08-24,Delivered,Store,UPI,Mumbai,Maharashtra,2576.63
ORD0000318,CUST004553,2024-08-24,Delivered,Store,UPI,Indore,Madhya Pradesh,823.0
ORD0000319,CUST002297,2024-08-24,Delivered,Online,UPI,Jodhpur,Rajasthan,475.11
ORD0000320,CUST004177,2024-08-24,Delivered,Store,Net Banking,Ludhiana,Punjab,1082.9
ORD0000321,CUST001021,2024-08-24,Delivered,Mobile App,UPI,Bengaluru,Karnataka,278.15
ORD0000322,CUST002467,2024-08-24,Delivered,Online,Credit Card,Hyderabad,Telangana,1772.03
ORD0000323,CUST002810,2024-08-24,Delivered,Mobile App,Net Banking,Udaipur,Rajasthan,990.51
ORD0000324,CUST000058,2024-08-24,Delivered,Store,Cash on Delivery,Delhi,Delhi,1807.12
ORD0000325,CUST000100,2024-08-24,Delivered,Store,Credit Card,Ahmedabad,Gujarat,705.8
ORD0000326,CUST004142,2024-08-24,Delivered,Online,Cash on Delivery,Kolkata,West Bengal,821.94
ORD0000327,CUST003744,2024-08-24,Returned,Store,UPI,Hyderabad,Telangana,1137.14
ORD0000328,CUST000393,2024-08-24,Delivered,Store,Net Banking,Jodhpur,Rajasthan,395.82
ORD0000329,CUST001797,2024-08-24,Cancelled,Online,UPI,Hyderabad,Telangana,720.06
ORD0000330,CUST002499,2024-08-24,Delivered,Store,Net Banking,,Maharashtra,839.43
ORD0000331,CUST004736,2024-08-24,Delivered,Online,Debit Card,New Delhi,Delhi,2323.19
ORD0000332,CUST004160,2024-08-24,Delivered,Store,UPI,Bhubaneswar,Odisha,1037.72
ORD0000333,CUST001701,2024-08-24,Delivered,Store,UPI,Chennai,Tamil Nadu,1286.53
ORD0000334,CUST004081,2024-08-24,Delivered,Online,Cash on Delivery,Jodhpur,Rajasthan,347.57
ORD0000335,CUST004611,2024-08-24,Returned,Mobile App,UPI,Ludhiana,Punjab,346.58
ORD0000336,CUST004089,2024-08-24,Delivered,Online,UPI,Thiruvananthapuram,Kerala,1248.4
ORD0000337,CUST001573,2024-08-24,Delivered,Store,Credit Card,Kolkata,West Bengal,827.59
ORD0000338,CUST001111,2024-08-24,Delivered,Mobile App,UPI,Pune,Maharashtra,350.32
ORD0000339,CUST000509,2024-08-24,Pending,Online,Net Banking,Howrah,West Bengal,903.0
ORD0000340,CUST001933,2024-08-24,Delivered,Store,UPI,Nagpur,Maharashtra,520.87
ORD0000341,CUST002967,2024-08-24,Returned,Store,UPI,Ludhiana,Punjab,750.96
ORD0000342,CUST004874,2024-08-24,Delivered,Mobile App,Debit Card,Mumbai,Maharashtra,961.82
ORD0000343,CUST000524,2024-08-24,Cancelled,Online,Credit Card,Bengaluru,Karnataka,1387.69
ORD0000344,CUST003976,2024-08-24,Delivered,Store,UPI,New Delhi,Delhi,7693.36
ORD0000345,CUST000807,2024-08-24,Delivered,Online,Cash on Delivery,Patna,Bihar,979.45
ORD0000346,CUST003778,2024-08-24,Delivered,Online,Debit Card,Ahmedabad,Gujarat,247.91
ORD0000347,CUST002454,2024-08-24,Delivered,Online,Debit Card,Warangal,Telangana,740.36
ORD0000348,CUST001247,2024-08-24,Cancelled,Mobile App,Credit Card,Pune,Maharashtra,725.66
ORD0000349,CUST001884,2024-08-24,Delivered,Online,Credit Card,Ahmedabad,Gujarat,698.88
ORD0000350,CUST001746,2024-08-24,Delivered,Online,UPI,Chennai,Tamil Nadu,1064.32
ORD0000351,CUST001269,2024-08-24,Returned,Online,Net Banking,Mumbai,Maharashtra,6073.72
ORD0000352,CUST001369,2024-08-24,Returned,Mobile App,UPI,Hyderabad,Telangana,627.4
ORD0000353,CUST002644,2024-08-24,Delivered,Online,UPI,Mumbai,Maharashtra,1005.94
ORD0000354,CUST003318,2024-08-24,Pending,Store,Debit Card,Delhi,Delhi,1610.47
ORD0000355,CUST003936,2024-08-24,Delivered,Online,UPI,Kanpur,Uttar Pradesh,3283.65
ORD0000356,CUST002991,2024-08-24,Cancelled,Online,UPI,Mumbai,Maharashtra,1226.88
ORD0000357,CUST000018,2024-08-24,Delivered,Mobile App,Debit Card,Bhubaneswar,Odisha,796.73
ORD0000358,CUST002821,2024-08-24,Delivered,Store,UPI,Bengaluru,Karnataka,567.42
ORD0000359,CUST001103,2024-08-24,Delivered,Online,UPI,Warangal,Telangana,2199.02
ORD0000360,CUST003149,2024-08-24,Delivered,Online,Credit Card,Delhi,Delhi,310.77
ORD0000361,CUST004233,2024-08-24,Delivered,Online,Credit Card,Hyderabad,Telangana,741.25
ORD0000362,CUST003734,2024-08-25,Delivered,Online,Cash on Delivery,Kolkata,West Bengal,386.39
ORD0000363,CUST001728,2024-08-25,Delivered,Mobile App,Debit Card,Ludhiana,Punjab,212.67
ORD0000364,CUST001216,2024-08-25,Delivered,Online,UPI,Pune,Maharashtra,761.21
ORD0000365,CUST000409,2024-08-25,Delivered,Online,Cash on Delivery,Delhi,Delhi,2146.72
ORD0000366,CUST004700,2024-08-25,Delivered,Mobile App,UPI,Ahmedabad,Gujarat,1490.07
ORD0000367,CUST000468,2024-08-25,Delivered,Online,Debit Card,Jodhpur,Rajasthan,713.26
ORD0000368,CUST001797,2024-08-25,Delivered,Online,Credit Card,Hyderabad,Telangana,961.77
ORD0000369,CUST001186,2024-08-25,Delivered,Online,Cash on Delivery,Kolkata,West Bengal,7965.49
ORD0000370,CUST002994,2024-08-25,Cancelled,Store,UPI,,Maharashtra,1688.26
ORD0000371,CUST002574,2024-08-25,Delivered,Mobile App,UPI,New Delhi,Delhi,467.57
ORD0000372,CUST003408,2024-08-25,Delivered,Store,Cash on Delivery,Coimbatore,Tamil Nadu,345.65
ORD0000373,CUST003518,2024-08-25,Delivered,Online,Debit Card,,Maharashtra,676.0
ORD0000374,CUST001891,2024-08-25,Delivered,Online,Debit Card,Surat,Gujarat,1784.93
ORD0000375,CUST004037,2024-08-25,Cancelled,Store,Debit Card,Jodhpur,Rajasthan,938.35
ORD0000376,CUST002497,2024-08-25,Delivered,Online,Cash on Delivery,Bengaluru,Karnataka,866.58
ORD0000377,CUST002198,2024-08-25,Pending,Store,Net Banking,Bengaluru,Karnataka,371.13
ORD0000378,CUST004258,2024-08-25,Delivered,Online,UPI,Ahmedabad,Gujarat,1197.41
ORD0000379,CUST003567,2024-08-25,Delivered,Online,Debit Card,Pune,Maharashtra,837.61
ORD0000380,CUST004184,2024-08-25,Delivered,Online,Cash on Delivery,,Maharashtra,631.23
ORD0000381,CUST003621,2024-08-25,Delivered,Store,UPI,Ludhiana,Punjab,1786.31
ORD0000382,CUST003131,2024-08-25,Delivered,Mobile App,UPI,Patna,Bihar,6645.59
ORD0000383,CUST001084,2024-08-25,Delivered,Store,UPI,Kolkata,West Bengal,782.48
ORD0000384,CUST004622,2024-08-25,Delivered,Online,Debit Card,Guwahati,Assam,617.12
ORD0000385,CUST001636,2024-08-25,Delivered,Mobile App,UPI,Howrah,West Bengal,1065.17
ORD0000386,CUST001389,2024-08-25,Delivered,Online,Credit Card,Vadodara,Gujarat,2608.05
ORD0000387,CUST001378,2024-08-25,Delivered,Mobile App,Credit Card,Coimbatore,Tamil Nadu,1064.05
ORD0000388,CUST002662,2024-08-25,Delivered,Online,Debit Card,New Delhi,Delhi,1595.26
ORD0000389,CUST004546,2024-08-26,Delivered,Store,Credit Card,Kolkata,West Bengal,1729.99
ORD0000390,CUST001701,2024-08-26,Delivered,Online,Cash on Delivery,Chennai,Tamil Nadu,1212.06
ORD0000391,CUST000513,2024-08-26,Delivered,Online,Cash on Delivery,Bengaluru,Karnataka,504.01
ORD0000392,CUST004289,2024-08-26,Delivered,Store,Debit Card,Hyderabad,Telangana,972.93
ORD0000393,CUST000884,2024-08-26,Delivered,Mobile App,UPI,Hyderabad,Telangana,1387.9
ORD0000394,CUST002310,2024-08-26,Delivered,Mobile App,UPI,Chennai,Tamil Nadu,629.65
ORD0000395,CUST001897,2024-08-26,Pending,Mobile App,UPI,Vadodara,Gujarat,1464.49
ORD0000396,CUST000068,2024-08-26,Delivered,Store,UPI,Chennai,Tamil Nadu,896.9
ORD0000397,CUST004732,2024-08-26,Delivered,Mobile App,UPI,Mysuru,Karnataka,359.93
ORD0000398,CUST001429,2024-08-26,Delivered,Mobile App,Net Banking,Delhi,Delhi,452.2
ORD0000399,CUST001323,2024-08-26,Returned,Store,UPI,Pune,Maharashtra,823.5
ORD0000400,CUST002701,2024-08-26,Delivered,Mobile App,Net Banking,,Maharashtra,449.31
ORD0000401,CUST002506,2024-08-26,Delivered,Online,Net Banking,,Maharashtra,2015.52
ORD0000402,CUST000162,2024-08-26,Delivered,Store,Credit Card,Pune,Maharashtra,1765.52
ORD0000403,CUST003223,2024-08-26,Delivered,Online,UPI,Vadodara,Gujarat,1449.78
ORD0000404,CUST003937,2024-08-26,Cancelled,Mobile App,Credit Card,Jodhpur,Rajasthan,359.5
ORD0000405,CUST003202,2024-08-26,Delivered,Store,Cash on Delivery,Vadodara,Gujarat,792.33
ORD0000406,CUST002729,2024-08-26,Returned,Online,UPI,Mumbai,Maharashtra,1340.07
ORD0000407,CUST001047,2024-08-26,Cancelled,Store,Credit Card,Delhi,Delhi,720.72
ORD0000408,CUST002215,2024-08-26,Cancelled,Online,UPI,Indore,Madhya Pradesh,282.76
ORD0000409,CUST001444,2024-08-26,Delivered,Store,Cash on Delivery,Vadodara,Gujarat,562.58
ORD0000410,CUST004763,2024-08-26,Delivered,Online,UPI,Chennai,Tamil Nadu,1307.33
ORD0000411,CUST002793,2024-08-26,Cancelled,Store,Credit Card,Ahmedabad,Gujarat,1149.49
ORD0000412,CUST000166,2024-08-26,Delivered,Mobile App,Credit Card,Ahmedabad,Gujarat,912.25
ORD0000413,CUST001988,2024-08-26,Cancelled,Online,UPI,Delhi,Delhi,1585.83
ORD0000414,CUST003273,2024-08-26,Delivered,Store,UPI,Ahmedabad,Gujarat,1780.68
ORD0000415,CUST001827,2024-08-26,Delivered,Store,Credit Card,Lucknow,Uttar Pradesh,1646.59
ORD0000416,CUST003223,2024-08-26,Delivered,Online,UPI,Vadodara,Gujarat,4221.24
ORD0000417,CUST001219,2024-08-26,Delivered,Store,Debit Card,Lucknow,Uttar Pradesh,221.67
ORD0000418,CUST004442,2024-08-26,Delivered,Online,Debit Card,Chennai,Tamil Nadu,1281.32
ORD0000419,CUST003865,2024-08-26,Delivered,Online,Debit Card,Mumbai,Maharashtra,294.6
ORD0000420,CUST001263,2024-08-26,Delivered,Online,Credit Card,Varanasi,Uttar Pradesh,3396.88
ORD0000421,CUST001321,2024-08-26,Delivered,Online,UPI,Mumbai,Maharashtra,1872.61
ORD0000422,CUST000140,2024-08-26,Delivered,Store,Net Banking,Delhi,Delhi,483.55
ORD0000423,CUST003553,2024-08-26,Delivered,Online,UPI,Kolkata,West Bengal,547.51
ORD0000424,CUST004717,2024-08-26,Delivered,Store,UPI,Kolkata,West Bengal,4320.07
ORD0000425,CUST000132,2024-08-26,Delivered,Mobile App,UPI,Delhi,Delhi,1350.06
ORD0000426,CUST002618,2024-08-26,Delivered,Online,Debit Card,Ahmedabad,Gujarat,1493.37
ORD0000427,CUST003170,2024-08-26,Returned,Mobile App,Debit Card,Mumbai,Maharashtra,626.26
ORD0000428,CUST000746,2024-08-26,Cancelled,Store,UPI,Howrah,West Bengal,1251.29
ORD0000429,CUST001228,2024-08-26,Delivered,Mobile App,UPI,Pune,Maharashtra,1042.17
ORD0000430,CUST003463,2024-08-26,Delivered,Mobile App,UPI,,Maharashtra,1162.67
ORD0000431,CUST003441,2024-08-26,Delivered,Online,Debit Card,Hyderabad,Telangana,2103.92
ORD0000432,CUST002497,2024-08-26,Returned,Mobile App,UPI,Bengaluru,Karnataka,2056.43
ORD0000433,CUST001570,2024-08-26,Returned,Store,Credit Card,Thiruvananthapuram,Kerala,1036.5
ORD0000434,CUST004842,2024-08-27,Delivered,Online,Net Banking,Ahmedabad,Gujarat,1519.16
ORD0000435,CUST003488,2024-08-27,Cancelled,Online,Cash on Delivery,Chennai,Tamil Nadu,700.99
ORD0000436,CUST004628,2024-08-27,Delivered,Online,Net Banking,Chennai,Tamil Nadu,812.56
ORD0000437,CUST001419,2024-08-27,Delivered,Mobile App,UPI,Pune,Maharashtra,2564.9
ORD0000438,CUST000124,2024-08-27,Delivered,Store,Net Banking,Ahmedabad,Gujarat,666.66
ORD0000439,CUST004717,2024-08-27,Delivered,Online,Net Banking,Kolkata,West Bengal,3424.55
ORD0000440,CUST003268,2024-08-27,Cancelled,Store,Debit Card,Ahmedabad,Gujarat,767.54
ORD0000441,CUST001178,2024-08-27,Delivered,Store,UPI,Madurai,Tamil Nadu,1728.8
ORD0000442,CUST000501,2024-08-27,Delivered,Online,Cash on Delivery,Kolkata,West Bengal,940.82
ORD0000443,CUST003484,2024-08-27,Cancelled,Store,UPI,Lucknow,Uttar Pradesh,1215.52
ORD0000444,CUST002474,2024-08-27,Delivered,Store,Net Banking,Kanpur,Uttar Pradesh,228.74
ORD0000445,CUST002894,2024-08-27,Returned,Mobile App,Credit Card,Surat,Gujarat,622.31
ORD0000446,CUST002092,2024-08-27,Delivered,Mobile App,Credit Card,Hyderabad,Telangana,2313.16
ORD0000447,CUST004492,2024-08-27,Delivered,Online,UPI,Bengaluru,Karnataka,1315.85
ORD0000448,CUST001956,2024-08-27,Delivered,Mobile App,UPI,Chennai,Tamil Nadu,462.74
ORD0000449,CUST003248,2024-08-27,Returned,Mobile App,UPI,Chennai,Tamil Nadu,1979.25
ORD0000450,CUST000832,2024-08-27,Delivered,Store,UPI,Amritsar,Punjab,869.98
ORD0000451,CUST002741,2024-08-27,Delivered,Store,UPI,,Maharashtra,703.51
ORD0000452,CUST000135,2024-08-27,Delivered,Store,Debit Card,Mysuru,Karnataka,356.06
ORD0000453,CUST000893,2024-08-27,Delivered,Online,Debit Card,Coimbatore,Tamil Nadu,1320.82
ORD0000454,CUST000110,2024-08-27,Delivered,Online,Credit Card,Thiruvananthapuram,Kerala,914.91
ORD0000455,CUST001499,2024-08-27,Delivered,Mobile App,UPI,Hyderabad,Telangana,2439.21
ORD0000456,CUST003124,2024-08-27,Returned,Online,Debit Card,Pune,Maharashtra,1831.84
ORD0000457,CUST003964,2024-08-27,Cancelled,Store,Credit Card,Pune,Maharashtra,1191.51
ORD0000458,CUST003836,2024-08-27,Delivered,Store,Debit Card,Mumbai,Maharashtra,310.72
ORD0000459,CUST003294,2024-08-27,Delivered,Online,UPI,Ahmedabad,Gujarat,1290.43
ORD0000460,CUST001006,2024-08-27,Delivered,Store,UPI,Ahmedabad,Gujarat,847.44
ORD0000461,CUST004255,2024-08-27,Delivered,Store,Credit Card,Coimbatore,Tamil Nadu,1150.85
ORD0000462,CUST000896,2024-08-27,Delivered,Store,UPI,Kolkata,West Bengal,477.66
ORD0000463,CUST001989,2024-08-27,Delivered,Store,UPI,Indore,Madhya Pradesh,1243.04
ORD0000464,CUST004170,2024-08-27,Returned,Store,Credit Card,Ahmedabad,Gujarat,2667.23
ORD0000465,CUST000715,2024-08-27,Delivered,Store,Credit Card,Kolkata,West Bengal,1392.22
ORD0000466,CUST000118,2024-08-27,Returned,Online,Credit Card,,Maharashtra,2007.28
ORD0000467,CUST001242,2024-08-27,Delivered,Online,Debit Card,Mumbai,Maharashtra,4443.84
ORD0000468,CUST000023,2024-08-27,Delivered,Online,Cash on Delivery,Mysuru,Karnataka,1080.81
ORD0000469,CUST001846,2024-08-27,Delivered,Online,Cash on Delivery,Pune,Maharashtra,299.43
ORD0000470,CUST003338,2024-08-27,Pending,Online,Credit Card,Kolkata,West Bengal,3119.49
ORD0000471,CUST001529,2024-08-27,Delivered,Store,UPI,Jodhpur,Rajasthan,849.89
ORD0000472,CUST004591,2024-08-27,Delivered,Mobile App,UPI,Hyderabad,Telangana,2040.76
ORD0000473,CUST001778,2024-08-27,Delivered,Online,Net Banking,Chennai,Tamil Nadu,1185.33
ORD0000474,CUST000398,2024-08-27,Delivered,Store,UPI,Howrah,West Bengal,926.3
ORD0000475,CUST003524,2024-08-27,Returned,Online,Credit Card,Ahmedabad,Gujarat,1013.4
ORD0000476,CUST002861,2024-08-27,Delivered,Online,Cash on Delivery,Delhi,Delhi,1032.87
ORD0000477,CUST004329,2024-08-27,Pending,Store,Net Banking,Bhubaneswar,Odisha,469.23
ORD0000478,CUST002120,2024-08-27,Delivered,Store,Credit Card,Delhi,Delhi,679.58
ORD0000479,CUST003710,2024-08-27,Returned,Store,Net Banking,Chandigarh,Chandigarh,430.24
ORD0000480,CUST001254,2024-08-27,Delivered,Online,UPI,Howrah,West Bengal,1042.39
ORD0000481,CUST004266,2024-08-27,Delivered,Store,UPI,Bengaluru,Karnataka,402.06
ORD0000482,CUST001800,2024-08-28,Delivered,Online,UPI,Vadodara,Gujarat,294.84
ORD0000483,CUST000073,2024-08-28,Returned,Store,UPI,Chennai,Tamil Nadu,474.76
ORD0000484,CUST002016,2024-08-28,Delivered,Online,Debit Card,Indore,Madhya Pradesh,2633.87
ORD0000485,CUST001256,2024-08-28,Returned,Store,Debit Card,Jodhpur,Rajasthan,607.39
ORD0000486,CUST004815,2024-08-28,Delivered,Online,Cash on Delivery,Ahmedabad,Gujarat,867.47
ORD0000487,CUST003510,2024-08-28,Delivered,Online,Credit Card,Mumbai,Maharashtra,423.58
ORD0000488,CUST001739,2024-08-28,Delivered,Store,Credit Card,Mumbai,Maharashtra,513.73
ORD0000489,CUST001956,2024-08-28,Cancelled,Store,Debit Card,New Delhi,Delhi,1676.56
ORD0000490,CUST004609,2024-08-28,Delivered,Mobile App,UPI,Surat,Gujarat,1800.51
ORD0000491,CUST002458,2024-08-28,Delivered,Mobile App,Credit Card,Bhubaneswar,Odisha,848.16
ORD0000492,CUST001143,2024-08-28,Cancelled,Online,Cash on Delivery,,Maharashtra,831.55
ORD0000493,CUST000987,2024-08-28,Delivered,Online,Debit Card,,Maharashtra,428.48
ORD0000494,CUST003869,2024-08-28,Pending,Mobile App,UPI,Bhopal,Madhya Pradesh,1890.09
ORD0000495,CUST002114,2024-08-28,Delivered,Online,Credit Card,Chennai,Tamil Nadu,837.34
ORD0000496,CUST003916,2024-08-28,Delivered,Online,Credit Card,Hyderabad,Telangana,1191.27
ORD0000497,CUST003680,2024-08-28,Cancelled,Store,UPI,Patna,Bihar,2216.93
ORD0000498,CUST004095,2024-08-28,Delivered,Store,UPI,Kochi,Kerala,1929.61
ORD0000499,CUST003852,2024-08-28,Cancelled,Online,Credit Card,Delhi,Delhi,989.83
ORD0000500,CUST004947,2024-08-28,Delivered,Online,Credit Card,Kolkata,West Bengal,1152.32
ORD0000501,CUST003926,2024-08-28,Delivered,Online,Cash on Delivery,Bhopal,Madhya Pradesh,504.97
ORD0000502,CUST002645,2024-08-28,Delivered,Store,Debit Card,Mysuru,Karnataka,543.44
ORD0000503,CUST001228,2024-08-28,Delivered,Online,Credit Card,Pune,Maharashtra,515.08
ORD0000504,CUST002502,2024-08-28,Delivered,Store,Net Banking,Hyderabad,Telangana,805.58
ORD0000505,CUST004088,2024-08-28,Delivered,Store,Debit Card,Madurai,Tamil Nadu,2036.12
ORD0000506,CUST000132,2024-08-28,Cancelled,Store,Credit Card,Delhi,Delhi,1869.17
ORD0000507,CUST001531,2024-08-28,Delivered,Online,Credit Card,Surat,Gujarat,734.7
ORD0000508,CUST000549,2024-08-28,Delivered,Online,UPI,Madurai,Tamil Nadu,5499.14
ORD0000509,CUST001208,2024-08-28,Delivered,Store,UPI,Ludhiana,Punjab,857.61
ORD0000510,CUST003159,2024-08-28,Cancelled,Online,Credit Card,Hyderabad,Telangana,1046.04
ORD0000511,CUST003809,2024-08-28,Delivered,Mobile App,UPI,Ahmedabad,Gujarat,4747.71
ORD0000512,CUST001269,2024-08-28,Cancelled,Mobile App,Credit Card,Jodhpur,Rajasthan,1976.86
ORD0000513,CUST004979,2024-08-28,Delivered,Online,Cash on Delivery,Kolkata,West Bengal,536.29
ORD0000514,CUST001234,2024-08-28,Delivered,Store,Credit Card,Udaipur,Rajasthan,750.07
ORD0000515,CUST001828,2024-08-28,Delivered,Online,Debit Card,Udaipur,Rajasthan,1151.93
ORD0000516,CUST004752,2024-08-28,Pending,Online,UPI,Bhopal,Madhya Pradesh,1143.46
ORD0000517,CUST001502,2024-08-28,Returned,Online,Debit Card,Hyderabad,Telangana,1043.92
ORD0000518,CUST001609,2024-08-28,Delivered,Online,Credit Card,Hyderabad,Telangana,729.93
ORD0000519,CUST003560,2024-08-28,Delivered,Online,UPI,Vadodara,Gujarat,657.93
ORD0000520,CUST001459,2024-08-28,Returned,Online,Debit Card,Kochi,Kerala,3091.0
ORD0000521,CUST002756,2024-08-29,Delivered,Online,Net Banking,Jodhpur,Rajasthan,1423.94
ORD0000522,CUST002254,2024-08-29,Returned,Mobile App,UPI,Delhi,Delhi,1745.99
ORD0000523,CUST000977,2024-08-29,Delivered,Online,UPI,Udaipur,Rajasthan,1088.05
ORD0000524,CUST001113,2024-08-29,Returned,Store,UPI,Bengaluru,Karnataka,7636.28
ORD0000525,CUST004529,2024-08-29,Cancelled,Online,Debit Card,Delhi,Delhi,667.5
ORD0000526,CUST001406,2024-08-29,Delivered,Online,UPI,Mumbai,Maharashtra,288.88
ORD0000527,CUST003758,2024-08-29,Pending,Mobile App,UPI,Hyderabad,Telangana,598.9
ORD0000528,CUST004335,2024-08-29,Delivered,Online,UPI,Ludhiana,Punjab,975.16
