Order_ID,Customer_ID,Order_Date,Shipping_City,Total_Order_Value,Order_day,Order_Month,Order_Year,Order_Status_Delivered,Order_Status_Pending,Order_Status_Returned,Sales_Channel_Online,Sales_Channel_Store,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Shipping_State_Bihar,Shipping_State_Chandigarh,Shipping_State_Delhi,Shipping_State_Gujarat,Shipping_State_Karnataka,Shipping_State_Kerala,Shipping_State_Madhya Pradesh,Shipping_State_Maharashtra,Shipping_State_Odisha,Shipping_State_Punjab,Shipping_State_Rajasthan,Shipping_State_Tamil Nadu,Shipping_State_Telangana,Shipping_State_Uttar Pradesh,Shipping_State_West Bengal
ORD0000157,CUST000386,2024-08-19,Hyderabad,400.46,19,8,2024,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000158,CUST004406,2024-08-19,Kolkata,8684.29,19,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000159,CUST002741,2024-08-19,Thiruvananthapuram,1661.68,19,8,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0000160,CUST002311,2024-08-19,New Delhi,1350.0,19,8,2024,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000161,CUST001208,2024-08-19,,298.77,19,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000162,CUST003334,2024-08-20,Chandigarh,1850.48,20,8,2024,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000163,CUST003405,2024-08-20,Ahmedabad,1035.33,20,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000164,CUST000616,2024-08-20,Pune,499.7,20,8,2024,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000165,CUST003295,2024-08-20,Hyderabad,623.97,20,8,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000166,CUST000179,2024-08-20,Bhopal,1227.07,20,8,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0000167,CUST004018,2024-08-20,Kolkata,672.64,20,8,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000168,CUST001094,2024-08-20,Bengaluru,3955.42,20,8,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000169,CUST004809,2024-08-20,Kolkata,6460.36,20,8,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000170,CUST004825,2024-08-20,Mumbai,1468.47,20,8,2024,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000171,CUST003957,2024-08-20,Chennai,1353.69,20,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000172,CUST003147,2024-08-20,,249.14,20,8,2024,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000173,CUST002070,2024-08-20,Mumbai,486.68,20,8,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000174,CUST001357,2024-08-20,Coimbatore,839.4,20,8,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000175,CUST004657,2024-08-20,Jaipur,819.55,20,8,2024,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0000176,CUST000539,2024-08-20,Chennai,1531.18,20,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000177,CUST000351,2024-08-20,Bengaluru,427.95,20,8,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000178,CUST004062,2024-08-20,Hyderabad,3712.37,20,8,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000179,CUST003189,2024-08-20,Surat,1183.14,20,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000180,CUST004546,2024-08-20,Kolkata,2067.67,20,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000181,CUST000844,2024-08-20,Varanasi,949.7,20,8,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000182,CUST002579,2024-08-20,Ahmedabad,1240.14,20,8,2024,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000183,CUST004743,2024-08-20,Mumbai,1063.63,20,8,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000184,CUST002667,2024-08-20,Ludhiana,2021.32,20,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0000185,CUST004440,2024-08-20,Ludhiana,1004.51,20,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0000186,CUST004546,2024-08-20,Kolkata,3136.64,20,8,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000187,CUST000408,2024-08-20,Kochi,306.49,20,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0000188,CUST002617,2024-08-20,Patna,899.41,20,8,2024,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000189,CUST002585,2024-08-20,Chennai,704.16,20,8,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000190,CUST002626,2024-08-20,Pune,623.55,20,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000191,CUST001107,2024-08-20,Patna,985.3,20,8,2024,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000192,CUST001750,2024-08-20,Chennai,1416.18,20,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000193,CUST002906,2024-08-20,Mumbai,1086.4,20,8,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000194,CUST001058,2024-08-20,Udaipur,521.14,20,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0000195,CUST002912,2024-08-20,Mumbai,1509.71,20,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000196,CUST000110,2024-08-20,Thiruvananthapuram,2628.81,20,8,2024,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0000197,CUST001956,2024-08-21,Chennai,351.94,21,8,2024,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000198,CUST004895,2024-08-21,Warangal,908.52,21,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000199,CUST000546,2024-08-21,Lucknow,468.47,21,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000200,CUST000801,2024-08-21,Kolkata,2123.89,21,8,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000201,CUST004879,2024-08-21,Kolkata,508.56,21,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000202,CUST003875,2024-08-21,Delhi,1653.11,21,8,2024,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000203,CUST001538,2024-08-21,Bengaluru,207.98,21,8,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000204,CUST004427,2024-08-21,Chennai,709.63,21,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000205,CUST001682,2024-08-21,Indore,1439.93,21,8,2024,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0000206,CUST004816,2024-08-21,Thiruvananthapuram,826.05,21,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0000207,CUST003223,2024-08-21,Vadodara,2347.37,21,8,2024,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000208,CUST002303,2024-08-21,Kanpur,696.79,21,8,2024,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000209,CUST002700,2024-08-21,Hyderabad,1113.09,21,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000210,CUST004256,2024-08-21,Chandigarh,588.6,21,8,2024,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000211,CUST002529,2024-08-21,Vadodara,825.22,21,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000212,CUST004042,2024-08-21,Chandigarh,2142.33,21,8,2024,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000213,CUST003608,2024-08-21,Bhopal,799.65,21,8,2024,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0000214,CUST004591,2024-08-21,Hyderabad,2459.21,21,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000215,CUST001433,2024-08-21,Hyderabad,4577.81,21,8,2024,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000216,CUST002302,2024-08-21,Chennai,2026.13,21,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000217,CUST003139,2024-08-21,Bengaluru,1562.55,21,8,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000218,CUST002807,2024-08-21,Ahmedabad,687.42,21,8,2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000219,CUST001893,2024-08-21,Jodhpur,739.75,21,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0000220,CUST004168,2024-08-21,,896.08,21,8,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000221,CUST004075,2024-08-21,Delhi,2006.87,21,8,2024,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000222,CUST003619,2024-08-21,Pune,1162.09,21,8,2024,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000223,CUST001341,2024-08-21,Ahmedabad,906.31,21,8,2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000224,CUST002511,2024-08-21,Udaipur,8735.25,21,8,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0000225,CUST002787,2024-08-21,Varanasi,13405.95,21,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000226,CUST004555,2024-08-21,Varanasi,330.25,21,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000227,CUST001956,2024-08-21,Chennai,285.4,21,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000228,CUST002559,2024-08-21,Bengaluru,651.71,21,8,2024,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000229,CUST003792,2024-08-21,,927.79,21,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000230,CUST002548,2024-08-21,Bengaluru,1143.83,21,8,2024,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000231,CUST004751,2024-08-22,Ludhiana,1301.15,22,8,2024,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0000232,CUST002966,2024-08-22,Ahmedabad,1286.58,22,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000233,CUST001996,2024-08-22,Chennai,1402.7,22,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000234,CUST000466,2024-08-22,Ahmedabad,1309.05,22,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000235,CUST002232,2024-08-22,Jaipur,1536.56,22,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0000236,CUST002537,2024-08-22,Ahmedabad,1292.81,22,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000237,CUST000447,2024-08-22,Mumbai,1709.14,22,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000238,CUST001221,2024-08-22,Hyderabad,1188.53,22,8,2024,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000239,CUST002304,2024-08-22,Varanasi,1643.75,22,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000240,CUST003838,2024-08-22,Pune,751.5,22,8,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000241,CUST004584,2024-08-22,Delhi,1134.0,22,8,2024,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000242,CUST002013,2024-08-22,Bhubaneswar,595.93,22,8,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD0000243,CUST004539,2024-08-22,Mumbai,353.58,22,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000244,CUST001170,2024-08-22,Ahmedabad,365.33,22,8,2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000245,CUST003963,2024-08-22,Chandigarh,1299.44,22,8,2024,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000246,CUST002408,2024-08-22,Ludhiana,2187.61,22,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0000247,CUST003208,2024-08-22,,955.41,22,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000248,CUST004849,2024-08-22,Bengaluru,1128.87,22,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000249,CUST002738,2024-08-22,Lucknow,1549.94,22,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000250,CUST000328,2024-08-22,Bhubaneswar,1946.29,22,8,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD0000251,CUST000442,2024-08-22,Kochi,507.27,22,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0000252,CUST004168,2024-08-22,Chennai,1772.74,22,8,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000253,CUST003704,2024-08-22,Mumbai,1305.3,22,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000254,CUST001810,2024-08-22,Hyderabad,1382.96,22,8,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000255,CUST002987,2024-08-22,Hyderabad,1128.6,22,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000256,CUST002268,2024-08-22,Howrah,1056.02,22,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000257,CUST001818,2024-08-22,Nagpur,556.39,22,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000258,CUST001814,2024-08-22,Ahmedabad,1361.72,22,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000259,CUST004441,2024-08-22,Hyderabad,482.25,22,8,2024,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000260,CUST001683,2024-08-22,Bengaluru,946.48,22,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000261,CUST003948,2024-08-22,Delhi,1067.73,22,8,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000262,CUST003276,2024-08-22,Pune,1481.93,22,8,2024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000263,CUST003326,2024-08-22,Mumbai,807.36,22,8,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000264,CUST003413,2024-08-22,Amritsar,367.83,22,8,2024,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0000265,CUST002863,2024-08-22,Madurai,1423.4,22,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000266,CUST003034,2024-08-22,Bengaluru,1134.43,22,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000267,CUST003586,2024-08-22,Hyderabad,512.14,22,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000268,CUST002964,2024-08-22,,2422.46,22,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000269,CUST001863,2024-08-22,Lucknow,757.46,22,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000270,CUST004160,2024-08-22,Bhubaneswar,1448.81,22,8,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD0000271,CUST003347,2024-08-22,Kolkata,1056.46,22,8,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000272,CUST001912,2024-08-23,Kolkata,783.98,23,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000273,CUST003837,2024-08-23,,837.32,23,8,2024,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000274,CUST003647,2024-08-23,Chandigarh,455.23,23,8,2024,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000275,CUST001956,2024-08-23,Chennai,492.71,23,8,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000276,CUST002683,2024-08-23,Hyderabad,488.38,23,8,2024,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000277,CUST003308,2024-08-23,Chennai,1194.24,23,8,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000278,CUST004373,2024-08-23,Howrah,1167.92,23,8,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000279,CUST001892,2024-08-23,Udaipur,1797.75,23,8,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD0000280,CUST002993,2024-08-23,Mumbai,806.96,23,8,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000281,CUST002350,2024-08-23,Pune,295.57,23,8,2024,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000282,CUST004795,2024-08-23,Guwahati,1320.1,23,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000283,CUST000778,2024-08-23,Varanasi,1828.74,23,8,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000284,CUST002821,2024-08-23,Bengaluru,396.3,23,8,2024,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000285,CUST004527,2024-08-23,Hyderabad,365.63,23,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000286,CUST004827,2024-08-23,Vadodara,440.5,23,8,2024,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000287,CUST003254,2024-08-23,Kochi,317.56,23,8,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD0000288,CUST003432,2024-08-23,Pune,468.72,23,8,2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000289,CUST003985,2024-08-23,Kolkata,2005.95,23,8,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000290,CUST004450,2024-08-23,Pune,898.33,23,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000291,CUST000962,2024-08-23,Kanpur,2054.98,23,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000292,CUST001435,2024-08-23,Ahmedabad,1177.84,23,8,2024,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000293,CUST004130,2024-08-23,Pune,2907.43,23,8,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000294,CUST000519,2024-08-23,Ahmedabad,695.36,23,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000295,CUST000343,2024-08-23,Mumbai,2810.17,23,8,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000296,CUST001956,2024-08-23,Chennai,760.42,23,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000297,CUST000120,2024-08-23,Ludhiana,1060.95,23,8,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD0000298,CUST004852,2024-08-23,Mumbai,542.35,23,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000299,CUST004380,2024-08-23,Vadodara,521.22,23,8,2024,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000300,CUST003636,2024-08-23,Lucknow,1679.78,23,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD0000301,CUST001294,2024-08-23,Bhopal,1990.93,23,8,2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0000302,CUST001213,2024-08-23,Chandigarh,662.69,23,8,2024,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD0000303,CUST002473,2024-08-23,Mumbai,1162.94,23,8,2024,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000304,CUST002558,2024-08-23,Madurai,620.13,23,8,2024,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000305,CUST003431,2024-08-23,Hyderabad,2236.59,23,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000306,CUST003818,2024-08-23,Mysuru,546.6,23,8,2024,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000307,CUST001021,2024-08-23,Bengaluru,1798.85,23,8,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD0000308,CUST002795,2024-08-23,Indore,334.36,23,8,2024,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD0000309,CUST003082,2024-08-23,Surat,3503.23,23,8,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000310,CUST000391,2024-08-23,Mumbai,355.19,23,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD0000311,CUST001832,2024-08-23,Kolkata,410.74,23,8,2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD0000312,CUST000585,2024-08-23,Ahmedabad,6656.18,23,8,2024,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD0000313,CUST004091,2024-08-23,Chennai,969.85,23,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD0000314,CUST002049,2024-08-24,Hyderabad,437.1,24,8,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD0000315,CUST002506,2024-08-24,Surat,736.33,24,8,2024,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
